CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Time
CI5039,exponential,TL,5,547,664,27697.8183046546,33622.2145416648,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,6,598,1027,30280.2474336078,52003.0336359786,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,7,614,431,31090.4212779853,21824.057932918,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,8,635,894,32153.7744487307,45268.4635545909,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,9,684,392,34634.9318471367,19849.2591872479,13.4350288425444,680.294310417896,50.6358652735916,106,17.5
CI5039,exponential,TL,10,709,1229,35900.8284789765,62231.4784212441,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,11,724,350,36660.3664580803,17722.5528457571,13.4350288425444,680.294310417896,50.6358652735916,106,17.5
CI5039,exponential,TL,12,767,1042,38837.7086648448,52762.5716150825,16.2634559672906,823.514165242716,50.6358652735916,106,17.5
CI5039,exponential,TL,13,774,650,39192.1597217599,32913.3124278346,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,14,854,1486,43243.0289436473,75244.8957965572,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,15,841,737,42584.7626950906,37318.632706637,16.2634559672906,823.514165242716,50.6358652735916,106,17.5
CI5039,exponential,TL,16,843,1130,42686.0344256377,57218.5277591585,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,17,937,922,47445.8057613554,46686.2677822515,15.556349186104,787.709201536511,50.6358652735916,106,17.5
CI5039,exponential,TL,18,947,370,47952.1644140913,18735.2701512289,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,19,969,260,49066.1534501103,13165.3249711338,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,20,982,1501,49724.419698667,76004.433775661,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,21,992,875,50230.7783514029,44306.3821143927,15.556349186104,787.709201536511,50.6358652735916,106,17.5
CI5039,exponential,TL,22,1012,1045,51243.4956568747,52914.4792109032,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,23,1021,1613,51699.218444337,81675.6506863033,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,24,1028,876,52053.6695012522,44357.0179796663,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,25,1070,1208,54180.375842743,61168.1252504987,16.9705627484771,859.319128948921,50.6358652735916,106,17.5
CI5039,exponential,TL,26,1193,1395,60408.5872713948,70637.0320566603,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,27,1203,1337,60914.9459241307,67700.151870792,13.4350288425444,680.294310417896,50.6358652735916,106,17.5
CI5039,exponential,TL,28,1228,951,62180.8425559705,48154.7078751856,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,29,1255,902,63548.0109183575,45673.5504767796,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,30,1278,1116,64712.6358196501,56509.6256453283,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,31,1287,1014,65168.3586071124,51344.7673874219,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,32,1292,786,65421.5379334804,39799.790105043,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,33,1335,833,67598.8801402448,42179.6757729018,14.8492424049175,751.904237830306,50.6358652735916,106,17.5
CI5039,exponential,TL,34,1354,1085,68560.9615804431,54939.9138218469,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,35,1508,1101,76358.8848325762,55750.0876662244,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,36,1571,446,79548.9443448125,22583.5959120219,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,37,1611,822,81574.3789557561,41622.6812548923,14.1421356237309,716.099274124101,50.6358652735916,106,17.5
CI5039,exponential,TL,38,754,1222,38179.4424162881,61877.027364329,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,39,756,1301,38280.7141468353,65877.2607209427,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,40,851,1312,43091.1213478265,66434.2552389522,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,41,854,1226,43243.0289436473,62079.5708254233,NaN,NaN,50.6358652735916,106,17.5
CI5039,exponential,TL,42,1513,1199,76612.0641589441,60712.4024630364,7.07106781186547,358.049637062051,50.6358652735916,106,17.5
CI5039,exponential,TL,43,1194.93258426966,1399.97471910112,60506.4453481033,70888.9312628388,15.556349186104,787.709201536511,50.6358652735916,106,17.5
CI5039,exponential,TL,1,318,423,16102.2051570021,21418.9710107293,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,2,380,1236,19241.6288039648,62585.9294781592,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,3,411,1035,20811.3406274462,52408.1205581673,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,4,473,1116,23950.7642744088,56509.6256453283,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,5,547,664,27697.8183046546,33622.2145416648,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,6,598,1027,30280.2474336078,52003.0336359786,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,7,614,431,31090.4212779853,21824.057932918,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,8,635,894,32153.7744487307,45268.4635545909,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,9,684,392,34634.9318471367,19849.2591872479,13.4350288425444,680.294310417896,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,10,709,1229,35900.8284789765,62231.4784212441,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,11,724,350,36660.3664580803,17722.5528457571,13.4350288425444,680.294310417896,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,12,767,1042,38837.7086648448,52762.5716150825,16.2634559672906,823.514165242716,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,13,774,650,39192.1597217599,32913.3124278346,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,14,854,1486,43243.0289436473,75244.8957965572,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,15,841,737,42584.7626950906,37318.632706637,16.2634559672906,823.514165242716,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,16,843,1130,42686.0344256377,57218.5277591585,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,17,937,922,47445.8057613554,46686.2677822515,15.556349186104,787.709201536511,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,18,947,370,47952.1644140913,18735.2701512289,14.1421356237309,716.099274124101,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,19,969,260,49066.1534501103,13165.3249711338,14.1421356237309,716.099274124101,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,20,982,1501,49724.419698667,76004.433775661,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,21,992,875,50230.7783514029,44306.3821143927,15.556349186104,787.709201536511,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,22,1012,1045,51243.4956568747,52914.4792109032,15.556349186104,787.709201536511,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,23,1021,1613,51699.218444337,81675.6506863033,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,24,1028,876,52053.6695012522,44357.0179796663,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,25,1070,1208,54180.375842743,61168.1252504987,16.9705627484771,859.319128948921,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,26,1193,1395,60408.5872713948,70637.0320566603,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,27,1203,1337,60914.9459241307,67700.151870792,13.4350288425444,680.294310417896,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,28,1228,951,62180.8425559705,48154.7078751856,14.1421356237309,716.099274124101,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,29,1255,902,63548.0109183575,45673.5504767796,15.556349186104,787.709201536511,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,30,1278,1116,64712.6358196501,56509.6256453283,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,31,1287,1014,65168.3586071124,51344.7673874219,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,32,1292,786,65421.5379334804,39799.790105043,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,33,1335,833,67598.8801402448,42179.6757729018,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,34,1354,1085,68560.9615804431,54939.9138218469,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,35,1508,1101,76358.8848325762,55750.0876662244,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,36,1571,446,79548.9443448125,22583.5959120219,14.1421356237309,716.099274124101,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,37,1611,822,81574.3789557561,41622.6812548923,14.8492424049175,751.904237830306,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,38,754,1222,38179.4424162881,61877.027364329,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,39,756,1301,38280.7141468353,65877.2607209427,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,40,851,1312,43091.1213478265,66434.2552389522,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,41,854,1226,43243.0289436473,62079.5708254233,NaN,NaN,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,42,1513,1199,76612.0641589441,60712.4024630364,7.07106781186547,358.049637062051,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,43,1194.93258426966,1399.97471910112,60506.4453481033,70888.9312628388,15.556349186104,787.709201536511,50.6358652735916,107,17.6666666666667
CI5039,exponential,TL,1,318,423,16102.2051570021,21418.9710107293,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,2,380,1236,19241.6288039648,62585.9294781592,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,3,411,1035,20811.3406274462,52408.1205581673,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,4,473,1116,23950.7642744088,56509.6256453283,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,5,547,664,27697.8183046546,33622.2145416648,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,6,598,1027,30280.2474336078,52003.0336359786,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,7,614,431,31090.4212779853,21824.057932918,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,8,635,894,32153.7744487307,45268.4635545909,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,9,684,392,34634.9318471367,19849.2591872479,13.4350288425444,680.294310417896,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,10,709,1229,35900.8284789765,62231.4784212441,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,11,724,350,36660.3664580803,17722.5528457571,13.4350288425444,680.294310417896,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,12,767,1042,38837.7086648448,52762.5716150825,16.2634559672906,823.514165242716,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,13,774,650,39192.1597217599,32913.3124278346,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,14,854,1486,43243.0289436473,75244.8957965572,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,15,841,737,42584.7626950906,37318.632706637,16.2634559672906,823.514165242716,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,16,843,1130,42686.0344256377,57218.5277591585,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,17,937,922,47445.8057613554,46686.2677822515,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,18,947,370,47952.1644140913,18735.2701512289,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,19,969,260,49066.1534501103,13165.3249711338,14.1421356237309,716.099274124101,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,20,982,1501,49724.419698667,76004.433775661,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,21,992,875,50230.7783514029,44306.3821143927,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,22,1012,1045,51243.4956568747,52914.4792109032,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,23,1021,1613,51699.218444337,81675.6506863033,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,24,1028,876,52053.6695012522,44357.0179796663,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,25,1070,1208,54180.375842743,61168.1252504987,16.9705627484771,859.319128948921,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,26,1193,1395,60408.5872713948,70637.0320566603,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,27,1203,1337,60914.9459241307,67700.151870792,13.4350288425444,680.294310417896,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,28,1228,951,62180.8425559705,48154.7078751856,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,29,1255,902,63548.0109183575,45673.5504767796,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,30,1278,1116,64712.6358196501,56509.6256453283,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,31,1287,1014,65168.3586071124,51344.7673874219,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,32,1292,786,65421.5379334804,39799.790105043,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,33,1335,833,67598.8801402448,42179.6757729018,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,34,1354,1085,68560.9615804431,54939.9138218469,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,35,1508,1101,76358.8848325762,55750.0876662244,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,36,1571,446,79548.9443448125,22583.5959120219,14.1421356237309,716.099274124101,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,37,1611,822,81574.3789557561,41622.6812548923,14.8492424049175,751.904237830306,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,38,754,1222,38179.4424162881,61877.027364329,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,39,756,1301,38280.7141468353,65877.2607209427,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,40,851,1312,43091.1213478265,66434.2552389522,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,41,854,1226,43243.0289436473,62079.5708254233,NaN,NaN,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,42,1513,1199,76612.0641589441,60712.4024630364,7.07106781186547,358.049637062051,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,43,1194.93258426966,1399.97471910112,60506.4453481033,70888.9312628388,15.556349186104,787.709201536511,50.6358652735916,108,17.8333333333333
CI5039,exponential,TL,1,318,423,16102.2051570021,21418.9710107293,14.8492424049175,751.904237830306,50.6358652735916,109,18
CI5039,exponential,TL,2,380,1236,19241.6288039648,62585.9294781592,15.556349186104,787.709201536511,50.6358652735916,109,18
CI5039,exponential,TL,3,411,1035,20811.3406274462,52408.1205581673,15.556349186104,787.709201536511,50.6358652735916,109,18
CI5039,exponential,TL,4,473,1116,23950.7642744088,56509.6256453283,14.8492424049175,751.904237830306,50.6358652735916,109,18
CI5039,exponential,TL,5,547,664,27697.8183046546,33622.2145416648,14.8492424049175,751.904237830306,50.6358652735916,109,18
CI5039,exponential,TL,6,598,1027,30280.2474336078,52003.0336359786,15.556349186104,787.709201536511,50.6358652735916,109,18
